,TIMESTAMP,NCM_LTP1
376,2022-05-12 15:00:00,15808.24344503534
377,2022-05-12 15:30:00,15821.75
378,2022-05-13 09:00:00,15974.809183666026
379,2022-05-13 09:30:00,15967.687500379236
380,2022-05-13 10:00:00,15924.82075482575
381,2022-05-13 10:30:00,15971.002282234396
382,2022-05-13 11:00:00,15994.13677802552
383,2022-05-13 11:30:00,16024.363281333443
384,2022-05-13 12:00:00,16031.830621787218
385,2022-05-13 12:30:00,16022.714614040164
386,2022-05-13 13:00:00,16052.792818002406
387,2022-05-13 13:30:00,16047.303238339888
388,2022-05-13 14:00:00,15933.433030666278
389,2022-05-13 14:30:00,15857.600247020648
390,2022-05-13 15:00:00,15779.757808870812
391,2022-05-16 09:00:00,15840.331310065936
392,2022-05-16 09:30:00,15934.54000065374
393,2022-05-16 10:00:00,15936.120247063876
394,2022-05-16 10:30:00,15923.30347963412
395,2022-05-16 11:00:00,15914.395723339838
396,2022-05-16 11:30:00,15868.273332141345
397,2022-05-16 12:00:00,15835.149439551684
398,2022-05-16 12:30:00,15810.232814109348
399,2022-05-16 13:00:00,15826.55755138559
400,2022-05-16 13:30:00,15861.700661041426
401,2022-05-16 14:00:00,15884.893606848012
402,2022-05-16 14:30:00,15875.95024659884
403,2022-05-16 15:00:00,15844.539859982078
404,2022-05-16 15:30:00,15863.4
405,2022-05-17 09:00:00,15953.826740637189
406,2022-05-17 09:30:00,15950.14763788688
407,2022-05-17 10:00:00,15991.004834549505
408,2022-05-17 10:30:00,16070.768124914535
409,2022-05-17 11:00:00,16094.917043184994
410,2022-05-17 11:30:00,16134.104712600769
411,2022-05-17 12:00:00,16122.719498500417
412,2022-05-17 12:30:00,16147.132083566865
413,2022-05-17 13:00:00,16157.239075884689
414,2022-05-17 13:30:00,16162.243979744026
415,2022-05-17 14:00:00,16207.218414223951
416,2022-05-17 14:30:00,16230.445699553104
417,2022-05-17 15:00:00,16261.396788043054
418,2022-05-17 15:30:00,16280.449999999999
419,2022-05-18 09:00:00,16351.482493810903
420,2022-05-18 09:30:00,16372.179883382172
421,2022-05-18 10:00:00,16334.278545514258
422,2022-05-18 10:30:00,16353.12267156999
423,2022-05-18 11:00:00,16335.263506471609
424,2022-05-18 11:30:00,16352.410533143102
425,2022-05-18 12:00:00,16303.499134300493
426,2022-05-18 12:30:00,16244.315873005766
427,2022-05-18 13:00:00,16250.360263252196
428,2022-05-18 13:30:00,16326.701576650099
429,2022-05-18 14:00:00,16274.685380367133
430,2022-05-18 14:30:00,16259.821349962585
431,2022-05-18 15:00:00,16241.215116937852
432,2022-05-18 15:30:00,16256.449999999999
433,2022-05-19 09:00:00,15941.727135352334
434,2022-05-19 09:30:00,15933.435508047745
435,2022-05-19 10:00:00,15946.988420195332
436,2022-05-19 10:30:00,15941.77153982735
437,2022-05-19 11:00:00,15915.496178521527
438,2022-05-19 11:30:00,15881.061819766499
439,2022-05-19 12:00:00,15872.488905824184
440,2022-05-19 12:30:00,15849.236219675826
441,2022-05-19 13:00:00,15832.94389156185
442,2022-05-19 13:30:00,15843.102966556318
443,2022-05-19 14:00:00,15827.600597854707
444,2022-05-19 14:30:00,15800.846065104077
445,2022-05-19 15:00:00,15813.14186351186
446,2022-05-19 15:30:00,15829.049999999996
447,2022-05-20 09:00:00,16090.207171086367
448,2022-05-20 09:30:00,16136.940678453493
449,2022-05-20 10:00:00,16158.826163824722
450,2022-05-20 10:30:00,16166.923240263193
451,2022-05-20 11:00:00,16181.482899159
452,2022-05-20 11:30:00,16188.788028443336
453,2022-05-20 12:00:00,16144.79729850215
454,2022-05-20 12:30:00,16157.74453321468
455,2022-05-20 13:00:00,16202.878991107884
456,2022-05-20 13:30:00,16200.712186529752
457,2022-05-20 14:00:00,16209.391889486953
458,2022-05-20 14:30:00,16218.708948621126
459,2022-05-20 15:00:00,16267.908404570086
460,2022-05-20 15:30:00,16280.900000000001
461,2022-05-23 09:00:00,16279.152094060011
462,2022-05-23 09:30:00,16274.887857897911
463,2022-05-23 10:00:00,16318.778049439794
464,2022-05-23 10:30:00,16335.61994814501
465,2022-05-23 11:00:00,16351.648602534071
466,2022-05-23 11:30:00,16370.238286037827
467,2022-05-23 12:00:00,16377.830567517281
468,2022-05-23 12:30:00,16360.61812337687
469,2022-05-23 13:00:00,16365.742802640922
470,2022-05-23 13:30:00,16381.025946363252
471,2022-05-23 14:00:00,16282.989384645112
472,2022-05-23 14:30:00,16253.581529437539
473,2022-05-23 15:00:00,16211.874543104612
474,2022-05-23 15:30:00,16191.65
475,2022-05-24 09:00:00,16230.421246296459
476,2022-05-24 09:30:00,16176.202544701793
477,2022-05-24 10:00:00,16140.407258538007
478,2022-05-24 10:30:00,16165.63678467405
479,2022-05-24 11:00:00,16158.861875783447
480,2022-05-24 11:30:00,16211.418326990142
481,2022-05-24 12:00:00,16204.981115297409
482,2022-05-24 12:30:00,16223.099908782713
483,2022-05-24 13:00:00,16185.157417200784
484,2022-05-24 13:30:00,16175.441928921075
